Index,Date,Date_parsed,Year,U.S. Airline Traffic - Total - Seasonally Adjusted,U.S. Airline Traffic - International - Seasonally Adjusted,U.S. Airline Traffic - Domestic - Seasonally Adjusted,Transit Ridership - Other Transit Modes - Adjusted,Transit Ridership - Fixed Route Bus - Adjusted,Transit Ridership - Urban Rail - Adjusted,Freight Rail Intermodal Units,Freight Rail Carloads,Highway Vehicle Miles Traveled - All Systems,Highway Vehicle Miles Traveled - Total Rural,Highway Vehicle Miles Traveled - Other Rural,Highway Vehicle Miles Traveled - Rural Other Arterial,Highway Vehicle Miles Traveled - Rural Interstate,Unemployed - Seasonally Adjusted,Passenger Rail Passengers,Passenger Rail Passenger Miles,Passenger Rail Total Train Miles,Passenger Rail Employee Hours Worked,Passenger Rail Yard Switching Miles,Passenger Rail Total Reports,U.S. Waterway Tonnage,Transportation Services Index - Freight,Transportation Services Index - Passenger,Transportation Services Index - Combined,U.S.-Canada Incoming Truck Crossings,U.S.-Mexico Incoming Truck Crossings,U.S. marketing air carriers on-time performance (percent),U.S. Air Carrier Cargo (millions of revenue ton-miles) - International,Truck tonnage index,U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic,U.S. Airline Traffic - Total - Non Seasonally Adjusted,U.S. Airline Traffic - International - Non Seasonally Adjusted,U.S. Airline Traffic - Domestic - Non Seasonally Adjusted,Transborder - Total North American Freight,Transborder - U.S. - Mexico Freight,Transborder - U.S. - Canada Freight
808,05/01/2014 12:00:00 AM,2014-05-01,2014,,,,17522501.0,448165670.0,436112383.0,1313260.0,1483205.0,,,,,,9859000.0,2746886.0,581325298.0,3597399.0,3481420.0,208164.0,2.0,,120.9,120.4,120.6,503633.0,474277.0,,1953087463.62,97.2,1069655137.48,,,,103941947006.0,46291061964.0,57650885042.0
809,06/01/2014 12:00:00 AM,2014-06-01,2014,,,,17512595.0,416801173.0,418151708.0,1077352.0,1178082.0,,,,,,9460000.0,2802647.0,624637290.0,3503581.0,3378785.0,196924.0,2.0,,119.7,119.4,119.5,502196.0,446531.0,,1912660660.87,97.1,1020305284.61,,,,102978380501.0,45075106716.0,57903273785.0
810,07/01/2014 12:00:00 AM,2014-07-01,2014,,,,18970782.0,423494448.0,421380740.0,1016079.0,1167422.0,,,,,,9608000.0,2970213.0,672539892.0,3604475.0,3455397.0,192326.0,2.0,,120.3,119.8,120.0,493212.0,461001.0,,1996332147.99,97.3,1085373201.19,,,,101074813682.0,45881962777.0,55192850905.0
811,08/01/2014 12:00:00 AM,2014-08-01,2014,,,,18432301.0,426763698.0,419725564.0,1346024.0,1516345.0,,,,,,9599000.0,2928658.0,649665562.0,3600640.0,3376944.0,191436.0,2.0,,120.8,120.3,120.5,472788.0,442428.0,,1895746703.38,98.5,1070141512.1,,,,100624137177.0,45103096253.0,55521040924.0
812,09/01/2014 12:00:00 AM,2014-09-01,2014,,,,17592118.0,462192187.0,429130674.0,1073027.0,1190437.0,,,,,,9262000.0,2571623.0,540029397.0,3544931.0,3364598.0,188884.0,2.0,,121.7,120.3,121.1,509506.0,440589.0,,1869390688.18,99.0,1028581499.31,,,,102244906316.0,44878925400.00001,57365980916.0
813,10/01/2014 12:00:00 AM,2014-10-01,2014,,,,18387323.0,491245387.0,454743586.0,1101932.0,1202804.0,,,,,,8990000.0,2704061.0,554539946.0,3502663.0,3576941.0,208850.0,2.0,,122.5,120.2,121.6,520041.0,489258.0,,2056676557.08,99.3,1144871737.4,,,,108242839558.0,49668119225.0,58574720333.0
814,11/01/2014 12:00:00 AM,2014-11-01,2014,,,,15293676.0,413702364.0,391152307.0,1314818.0,1467018.0,,,,,,9090000.0,2668465.0,546544981.0,3336679.0,3111840.0,193036.0,2.0,,123.2,119.8,121.9,459342.0,427444.0,,2049498247.25,100.0,1100759183.16,,,,96251667092.0,43893497904.0,52358169188.0
815,12/01/2014 12:00:00 AM,2014-12-01,2014,,,,16277932.0,418703626.0,407598338.0,1002750.0,1184405.0,,,,,,8717000.0,2658904.0,587913029.0,3426322.0,3176421.0,191291.0,2.0,,123.0,120.7,122.1,445798.0,431463.0,,1980796814.0,99.5,1260214072.2499998,,,,95810842251.0,42750703934.0,53060138317.0
816,01/01/2015 12:00:00 AM,2015-01-01,2015,,,,15481236.0,406792856.0,373107679.0,1190773.0,1421315.0,,,,,,8885000.0,2194509.0,458200128.0,3406940.0,3260091.0,181864.0,2.0,,122.8,120.3,121.8,464683.0,447705.0,,1799112411.3,99.1,1043068324.86,,,,89258484741.0,41205262520.00001,48053222221.0
817,02/01/2015 12:00:00 AM,2015-02-01,2015,,,,14776228.0,391716828.0,351242138.0,929348.0,1089174.0,,,,,,8599000.0,2167689.0,430056703.0,3163862.0,3032522.0,189071.0,2.0,,122.1,119.9,121.2,440692.0,434241.0,,1742665774.74,98.5,1008060853.4,,,,85723164022.0,40603051866.0,45120112156.0
818,03/01/2015 12:00:00 AM,2015-03-01,2015,,,,17212906.0,445890962.0,421479443.0,1084130.0,1116976.0,,,,,,8515000.0,2679096.0,556689651.0,3452210.0,3449427.0,193652.0,2.0,,123.0,121.4,122.3,511097.0,490307.0,,2024425286.97,101.1,1115751887.51,,,,96070329989.0,45238915959.0,50831414030.0
819,04/01/2015 12:00:00 AM,2015-04-01,2015,,,,17783008.0,441944313.0,419355087.0,1100642.0,1119309.0,,,,,,8550000.0,2625765.0,541203782.0,3376328.0,3362867.0,192878.0,2.0,,121.8,121.6,121.6,486437.0,475780.0,,1958791601.44,98.5,1088648940.4,,,,93326525413.0,44509409463.0,48817115950.0
820,05/01/2015 12:00:00 AM,2015-05-01,2015,,,,17543829.0,425134377.0,406499441.0,1368681.0,1356835.0,,,,,,8834000.0,2534363.0,539871332.0,3530957.0,3356582.0,216237.0,2.0,,122.0,121.7,121.8,483697.0,468216.0,,1910008128.29,99.5,1064995139.05,,,,92707126400.0,43823453261.0,48883673139.0
821,06/01/2015 12:00:00 AM,2015-06-01,2015,,,,18574710.0,415136968.0,422218925.0,1117139.0,1087058.0,,,,,,8247000.0,2798343.0,620954019.0,3421147.0,3445368.0,201226.0,2.0,,121.8,121.9,121.7,508300.0,481539.0,,1886578246.9,99.5,1067766852.63,,,,99029822035.0,47075182893.0,51954639142.0
822,07/01/2015 12:00:00 AM,2015-07-01,2015,,,,19614863.0,414987604.0,432859298.0,1062425.0,1086841.0,,,,,,8167000.0,2987128.0,680358542.0,3530697.0,3468209.0,200614.0,2.0,,122.6,124.4,123.1,477110.0,470243.0,,1904820268.53,100.2,1097254556.44,,,,92994907276.0,45532614507.0,47462292769.0
823,08/01/2015 12:00:00 AM,2015-08-01,2015,,,,19077233.0,413682682.0,385317293.0,1383841.0,1445717.0,,,,,,7992000.0,2814865.0,627586111.0,3508754.0,3377963.0,200671.0,2.0,,123.2,122.7,122.9,480690.0,433282.0,,1832226734.85,100.9,1057059070.81,,,,92442499178.0,44491642165.0,47950857013.0
824,09/01/2015 12:00:00 AM,2015-09-01,2015,,,,18036140.0,443018225.0,413854787.0,1083932.0,1127414.0,,,,,,7907000.0,2522953.0,519017227.0,3411361.0,3344550.0,197278.0,2.0,,123.2,123.5,123.2,500069.0,455664.0,,1917484118.15,100.8,1087086122.57,,,,93246362945.0,44951017765.0,48295345180.0
825,10/01/2015 12:00:00 AM,2015-10-01,2015,,,,18222215.0,463955116.0,448352817.0,1370911.0,1414802.0,,,,,,7922000.0,2638375.0,523223360.0,3437979.0,3492242.0,199395.0,2.0,,122.8,124.4,123.3,508661.0,488679.0,,2041253447.28,100.7,1166026079.48,,,,96624389519.99998,48902849946.0,47721539574.0
826,11/01/2015 12:00:00 AM,2015-11-01,2015,,,,16026042.0,411420986.0,398861146.0,1024592.0,1041813.0,,,,,,8000000.0,2649324.0,538968201.0,3312949.0,3166559.0,188820.0,2.0,,120.9,123.6,121.7,486513.0,449882.0,,2019995104.03,99.7,1085222652.64,,,,88153882404.0,43043220129.0,45110662275.0
827,12/01/2015 12:00:00 AM,2015-12-01,2015,,,,16586781.0,406962247.0,405053920.0,992011.0,1011582.0,,,,,,7907000.0,2586422.0,561992627.0,3412727.0,3198897.0,188135.0,2.0,,120.5,124.6,121.8,443072.0,439833.0,,1966888815.23,101.1,1309495486.15,,,,86747943170.99998,41741857450.0,45006085721.0
828,01/01/2016 12:00:00 AM,2016-01-01,2016,,,,15430528.0,386755389.0,370877899.0,1227533.0,1175934.0,,,,,,7721000.0,2182579.0,443214812.0,3348646.0,3217713.0,188020.0,2.0,39800000.0,122.4,124.3,122.9,470264.0,443705.0,,1783341445.21,102.7,1032305811.62,,,,82429671243.0,40466506947.0,41963164295.99999
829,02/01/2016 12:00:00 AM,2016-02-01,2016,,,,15881011.0,407901595.0,385782568.0,1049089.0,978899.0,,,,,,7746000.0,2217808.0,425393477.0,3226757.0,3146006.0,190307.0,2.0,42900000.0,121.7,126.4,123.3,476753.0,468416.0,,1606080027.22,102.1,952297220.57,,,,84037738682.0,41418037155.0,42619701527.0
830,03/01/2016 12:00:00 AM,2016-03-01,2016,,,,17947740.0,439052186.0,426988229.0,997045.0,958201.0,,,,,,7945000.0,2730170.0,555131660.0,3465504.0,3424773.0,191418.0,2.0,44200000.0,120.7,123.0,121.4,515426.0,498711.0,,1945220919.75,101.8,1138149480.76,,,,90461534520.0,44082862796.0,46378671724.0
831,04/01/2016 12:00:00 AM,2016-04-01,2016,,,,17551284.0,420637828.0,409660770.0,1282501.0,1182456.0,,,,,,7975000.0,2540725.0,512433020.0,3345959.0,3324587.0,201637.0,2.0,45100000.0,123.1,124.1,123.3,489728.0,506557.0,,1954284062.46,103.2,1092553368.65,,,,90380196734.0,44483463525.0,45896733209.0
832,05/01/2016 12:00:00 AM,2016-05-01,2016,,,,18088573.0,413648699.0,425163795.0,1049670.0,962461.0,,,,,,7668000.0,2773454.0,571922265.0,3465594.0,3388908.0,201004.0,2.0,46400000.0,122.3,124.5,123.0,507631.0,501367.0,,1902233058.58,102.1,1076074479.2,,,,89840164274.0,43883063612.0,45957100662.0
833,06/01/2016 12:00:00 AM,2016-06-01,2016,,,,18802734.0,398921201.0,426663431.0,1029935.0,980848.0,,,,,,7786000.0,2873730.0,624827889.0,3386323.0,3346761.0,197954.0,2.0,44900000.0,123.2,125.1,123.7,517164.0,496423.0,,1904696199.41,102.4,1145565452.61,,,,92671056257.0,44462903363.0,48208152894.0
834,07/01/2016 12:00:00 AM,2016-07-01,2016,,,,18621062.0,375914623.0,391196457.0,1267654.0,1289596.0,,,,,,7658000.0,3055054.0,681258622.0,3479641.0,3184975.0,199499.0,2.0,47000000.0,125.6,124.4,125.0,453281.0,439231.0,,1925598063.57,104.9,1106082698.64,,,,83725477046.0,41329568197.0,42395908849.0
835,08/01/2016 12:00:00 AM,2016-08-01,2016,,,,19893326.0,410037936.0,410797109.0,1061512.0,1074842.0,,,,,,7809000.0,2878610.0,622399656.0,3497508.0,3415722.0,195709.0,2.0,49400000.0,123.5,123.2,123.3,522773.0,504059.0,,1923319713.59,101.4,1166538861.1,,,,93126240202.0,45839796294.0,47286443908.0
836,09/01/2016 12:00:00 AM,2016-09-01,2016,,,,18116568.0,427679116.0,414955301.0,1034721.0,1064713.0,,,,,,7967000.0,2641410.0,529746419.0,3371411.0,3221852.0,203411.0,2.0,47500000.0,122.2,126.2,123.5,497132.0,481245.0,,1961844597.05,100.1,1182533534.65,,,,91126004128.0,44934944490.0,46191059638.0
837,10/01/2016 12:00:00 AM,2016-10-01,2016,,,,17566523.0,427759202.0,420310003.0,1347849.0,1344087.0,,,,,,7827000.0,2619410.0,515715563.0,3458986.0,3313513.0,186990.0,2.0,49900000.0,123.0,123.7,123.1,505275.0,499700.0,,2154429334.82,101.6,1209485582.85,,,,93164740953.0,46616783161.0,46547957792.0
838,11/01/2016 12:00:00 AM,2016-11-01,2016,,,,16496665.0,399448050.0,401096574.0,1040361.0,1044509.0,,,,,,7488000.0,2714255.0,541014515.0,3444562.0,3139114.0,179751.0,2.0,46100000.0,123.2,125.0,123.7,492637.0,492340.0,,2133673058.85,102.2,1263543456.58,,,,91089170345.0,44977982012.0,46111188333.0
839,12/01/2016 12:00:00 AM,2016-12-01,2016,,,,15954953.0,376472088.0,392248503.0,1290680.0,1248201.0,,,,,,7495000.0,2676894.0,562539179.0,3507901.0,3044631.0,180597.0,2.0,44900000.0,124.6,125.7,124.8,429874.0,471027.0,,2063059952.66,103.2,1392905473.21,,,,87085563341.0,42614228582.0,44471334759.0
840,01/01/2017 12:00:00 AM,2017-01-01,2017,62620000.0,8510000.0,54110000.0,15695383.0,379032287.0,385406234.0,999980.0,990999.0,,,,,,7518000.0,2330923.0,458016423.0,3432608.0,3215098.0,177548.0,2.0,43900000.0,124.0,126.9,124.9,483159.0,482882.0,,1861554096.83,103.0,1131530024.67,62620000.0,8510000.0,54110000.0,87960384375.0,43015358618.0,44945025757.0
841,02/01/2017 12:00:00 AM,2017-02-01,2017,58380000.0,7300000.0,51080000.0,15160465.0,373246708.0,367315442.0,1045836.0,1038433.0,,,,,,7399000.0,2153891.0,405865664.0,3121837.0,2921855.0,164751.0,2.0,43000000.0,124.6,125.9,124.9,453800.0,469120.0,,1680567551.4099998,104.0,1029816836.34,58380000.0,7300000.0,51080000.0,86474172442.0,42056618171.0,44417554271.0
842,03/01/2017 12:00:00 AM,2017-03-01,2017,72960000.0,9000000.0,63960000.0,17507282.0,415647479.0,430111836.0,1007335.0,1017513.0,,,,,,7088000.0,2659548.0,530748447.0,3464598.0,3410941.0,196791.0,2.0,47700000.0,125.1,125.9,125.2,522488.0,537552.0,,2155152971.9,103.1,1280819613.99,72960000.0,9000000.0,63960000.0,100288933781.0,49076097695.0,51212836086.0
843,04/01/2017 12:00:00 AM,2017-04-01,2017,70260000.0,9160000.0,61100000.0,17044306.0,388066756.0,407072908.0,1291296.0,1275287.0,,,,,,7085000.0,2764389.0,561148298.0,3342228.0,3156697.0,190095.0,2.0,44100000.0,125.4,127.0,125.9,477189.0,483439.0,,2065234187.5,104.5,1184722088.18,70260000.0,9160000.0,61100000.0,91067617386.0,44021255569.0,47046361817.0
844,05/01/2017 12:00:00 AM,2017-05-01,2017,73680000.0,9240000.0,64440000.0,18539625.0,405517838.0,429163483.0,1069859.0,1026679.0,,,,,,7059000.0,2822981.0,574606036.0,3487216.0,3345829.0,188425.0,2.0,42600000.0,125.9,126.6,126.0,527854.0,526011.0,,2159376799.77,104.8,1236289808.26,73680000.0,9240000.0,64440000.0,98246033725.00002,47044729236.0,51201304489.0
845,06/01/2017 12:00:00 AM,2017-06-01,2017,77010000.0,10260000.0,66750000.0,18968564.0,381873194.0,419263030.0,1063167.0,1042366.0,,,,,,6933000.0,2939540.0,636313142.0,3445197.0,3277866.0,187714.0,2.0,44700000.0,126.2,126.7,126.2,512687.0,527022.0,,2179682642.73,104.0,1262941105.67,77010000.0,10260000.0,66750000.0,99764164610.0,48659499233.0,51104665377.0
846,07/01/2017 12:00:00 AM,2017-07-01,2017,79820000.0,11240000.0,68580000.0,19283551.0,361210003.0,388539014.0,1306811.0,1282053.0,,,,,,6867000.0,3012988.0,667515087.0,3475556.0,3173703.0,191217.0,2.0,45700000.0,128.4,127.0,127.7,461295.0,481582.0,,2242811763.8300004,107.3,1208603548.78,79820000.0,11240000.0,68580000.0,89174993506.0,44399051534.0,44775941972.0
847,08/01/2017 12:00:00 AM,2017-08-01,2017,77100000.0,10440000.0,66670000.0,20389454.0,392451528.0,402576595.0,1101439.0,1079993.0,,,,,,7097000.0,2943592.0,628885839.0,3504171.0,3396425.0,192000.0,2.0,47000000.0,128.9,126.8,127.9,515625.0,523705.0,,2218998323.87,108.2,1315007968.43,77100000.0,10440000.0,66670000.0,97439343152.00002,47915706966.0,49523636186.0
848,09/01/2017 12:00:00 AM,2017-09-01,2017,64920000.0,7770000.0,57150000.0,17975512.0,398194634.0,407759984.0,1332867.0,1295694.0,,,,,,6841000.0,2604788.0,511006011.0,3335568.0,3160709.0,198213.0,2.0,44000000.0,128.7,124.9,127.1,478231.0,493093.0,,2257636368.14,108.7,1256900240.2,64920000.0,7770000.0,57150000.0,94378991539.0,45878668064.0,48500323475.0
849,10/01/2017 12:00:00 AM,2017-10-01,2017,72700000.0,8080000.0,64629999.99999999,18699035.0,425403015.0,444700375.0,1385368.0,1325439.0,,,,,,6599000.0,2788447.0,544835510.0,3486367.0,3352708.0,180924.0,2.0,45700000.0,130.1,127.8,129.1,505480.0,536285.0,,2396985579.21,109.2,1328516998.97,72700000.0,8080000.0,64629999.99999999,100561436175.99998,50835149339.0,49726286837.0
850,11/01/2017 12:00:00 AM,2017-11-01,2017,69630000.0,7720000.0,61910000.0,16992247.0,390921668.0,401710224.0,1073673.0,1034485.0,,,,,,6697000.0,2805180.0,552222667.0,3371702.0,3160305.0,174755.0,2.0,46600000.0,131.6,128.5,130.3,493062.0,513361.0,,2434473351.4300003,109.9,1411034576.84,69630000.0,7720000.0,61910000.0,100612606774.0,49322067596.0,51290539178.0
851,12/01/2017 12:00:00 AM,2017-12-01,2017,70330000.0,8960000.0,61370000.0,15916113.0,357674882.0,378224139.0,1044001.0,992839.0,,,,,,6561000.0,2685874.0,558435738.0,3426697.0,2992572.0,173430.0,2.0,43900000.0,133.5,128.2,131.4,415723.0,465722.0,,2316138277.12,112.0,1493693931.34,70330000.0,8960000.0,61370000.0,93512090967.0,44809655599.0,48702435367.99999
852,01/01/2018 12:00:00 AM,2018-01-01,2018,64430000.00000001,8600000.0,55830000.0,16028440.0,369920847.0,381378921.0,1310160.0,1217433.0,244736000000.0,70351000000.0,24901000000.0,27072000000.0,18378000000.0,6582000.0,2308715.0,438710211.0,3428324.0,3222581.0,174582.0,2.0,45000000.0,131.5,128.3,130.1,475119.0,517144.0,0.7935483974756,2143409081.83,109.1,1257997125.21,64430000.00000001,8600000.0,55830000.0,96648309055.0,47741273235.0,48907035820.0
853,02/01/2018 12:00:00 AM,2018-02-01,2018,61720000.0,7640000.0,54080000.0,15483048.0,364782170.0,364857431.0,1104001.0,1028141.0,227759000000.0,65500000000.0,22958000000.0,25682000000.0,16860000000.0,6641000.0,2162715.0,397611189.0,3124006.0,2891269.0,162523.0,2.0,43900000.0,133.7,130.1,132.2,448194.0,491399.0,0.7892740918432,1937323471.68,111.6,1147866027.4,61720000.0,7640000.0,54080000.0,93965981299.0,46512535687.0,47453445612.0
854,03/01/2018 12:00:00 AM,2018-03-01,2018,76290000.0,9650000.0,66640000.0,17296690.0,393604986.0,408856449.0,1082239.0,1050653.0,270705000000.0,79690000000.0,28069000000.0,30867000000.0,20755000000.0,6493000.0,2566889.0,507584752.0,3380368.0,3253429.0,192729.0,2.0,49800000.0,135.7,129.2,133.1,500026.0,534661.0,0.807369970412,2412818775.21,112.5,1338314103.95,76290000.0,9650000.0,66640000.0,105767083321.0,51864872420.0,53902210901.0
855,04/01/2018 12:00:00 AM,2018-04-01,2018,73630000.0,9070000.0,64560000.0,17566326.0,392252372.0,398115089.0,1099000.0,1051026.0,275127000000.0,81961000000.0,29243000000.0,31251000000.0,21466000000.0,6418000.0,2595973.0,502623911.0,3398092.0,3138092.0,177238.0,2.0,52500000.0,135.4,129.9,133.2,501741.0,542965.0,0.8128910685754,2306569616.99,111.7,1244529918.61,73630000.0,9070000.0,64560000.0,102699718587.0,50518822379.0,52180896208.0
856,05/01/2018 12:00:00 AM,2018-05-01,2018,77300000.0,9450000.0,67840000.0,19092459.0,400194774.0,417646812.0,1398203.0,1319420.0,283713000000.0,86612000000.0,30562000000.0,33288000000.0,22762000000.0,6209000.0,2794122.0,556052014.0,3495513.0,3289612.0,189787.0,2.0,54200000.0,136.4,130.5,134.0,524191.0,561452.0,0.7923831131517,2402535270.01,113.3,1351698134.73,77300000.0,9450000.0,67840000.0,107250618122.0,52126514763.0,55124103359.0
857,06/01/2018 12:00:00 AM,2018-06-01,2018,80880000.0,10610000.0,70280000.0,19026788.0,373053040.0,409866112.0,1159973.0,1080769.0,282648000000.0,87427000000.0,30742000000.0,33817000000.0,22868000000.0,6519000.0,2910516.0,600475156.0,3430809.0,3141882.0,188695.0,2.0,53800000.0,137.2,131.2,134.8,498422.0,529177.0,0.7638121992488,2383925587.82,114.5,1316743895.37,80880000.0,10610000.0,70280000.0,106164224635.0,51841384666.0,54322839969.0
858,07/01/2018 12:00:00 AM,2018-07-01,2018,83960000.0,11420000.0,72540000.0,20086591.0,362119816.0,394287833.0,1108142.0,1048293.0,290989000000.0,93400000000.0,32128000000.0,36127000000.0,25145000000.0,6180000.0,3063808.0,655798387.0,3537038.0,3170620.0,192013.0,2.0,49800000.0,135.9,131.4,134.1,482545.0,514241.0,0.7596430164088,2365353566.33,113.3,1287661024.73,83960000.0,11420000.0,72540000.0,101211760010.0,50939109957.0,50272650053.0
859,08/01/2018 12:00:00 AM,2018-08-01,2018,80990000.0,10650000.0,70340000.0,20706799.0,392397741.0,398554199.0,1442920.0,1386026.0,284989000000.0,89671000000.0,31044000000.0,34782000000.0,23845000000.0,6167000.0,2983033.0,622165201.0,3561821.0,3313250.0,192110.0,2.0,52000000.0,136.0,131.2,134.0,508622.0,552741.0,0.7522680449118,2292000290.41,113.8,1378745514.43,80990000.0,10650000.0,70340000.0,106897116708.0,53553844685.0,53343272023.0
860,09/01/2018 12:00:00 AM,2018-09-01,2018,68700000.0,8230000.0,60470000.0,17958523.0,385074986.0,392230685.0,1127385.0,1066826.0,267434000000.0,82245000000.0,28675000000.0,32284000000.0,21286000000.0,6045000.0,2583522.0,495908489.0,3314827.0,3051491.0,204432.0,2.0,50300000.0,137.9,129.6,134.6,477492.0,494057.0,0.8190737113491,2378773382.02,114.7,1320407506.23,68700000.0,8230000.0,60470000.0,101626553096.0,50634138748.0,50992414348.0
861,10/01/2018 12:00:00 AM,2018-10-01,2018,75510000.0,8420000.0,67080000.0,19378046.0,437208668.0,443479335.0,1443914.0,1338037.0,281382000000.0,85575000000.0,29950000000.0,33499000000.0,22126000000.0,6123000.0,2809806.0,541695863.0,3495697.0,3317689.0,182051.0,2.0,56200000.0,138.9,131.7,136.1,527247.0,568252.0,0.8229107608573,2531090174.28,115.8,1416350707.63,75510000.0,8420000.0,67080000.0,110795597732.0,56580838567.99999,54214759164.0
862,11/01/2018 12:00:00 AM,2018-11-01,2018,72740000.0,8080000.0,64660000.0,16960779.0,381708475.0,392683202.0,1100815.0,1032067.0,260473000000.0,77687000000.0,26662000000.0,30277000000.0,20747000000.0,6034000.0,2875062.0,561549866.0,3388609.0,3022043.0,176801.0,2.0,50200000.0,139.3,131.5,136.2,476793.0,535417.0,0.7926816482566,2416461080.53,116.7,1397111161.89,72740000.0,8080000.0,64660000.0,103042822914.99998,52638852403.0,50403970512.0
863,12/01/2018 12:00:00 AM,2018-12-01,2018,72880000.0,9240000.0,63650000.0,16101861.0,356661196.0,369546197.0,1096116.0,1021978.0,270370000000.0,78682000000.0,27097000000.0,30583000000.0,21002000000.0,6286000.0,2672584.0,551882741.0,3400344.0,2850120.0,178475.0,2.0,50200000.0,137.3,131.3,134.9,410534.0,469397.0,0.7998518869784,2330529913.35,115.2,1511257823.43,72880000.0,9240000.0,63650000.0,92668412854.0,46585908439.0,46082504415.0
864,01/01/2019 12:00:00 AM,2019-01-01,2019,67019999.99999999,8980000.0,58030000.0,16550971.0,367921738.0,368022820.0,1316168.0,1238487.0,248395000000.0,71450000000.0,25101000000.0,27615000000.0,18734000000.0,6516000.0,2288770.0,443790117.0,3417817.0,3185889.0,177672.0,2.0,48200000.0,138.6,131.6,135.8,467770.0,544903.0,0.783429650129,2177435751.36,115.8,1323554381.06,67019999.99999999,8980000.0,58030000.0,95623079535.0,49595329029.0,46027750506.0
865,02/01/2019 12:00:00 AM,2019-02-01,2019,63580000.0,7900000.0,55680000.0,15166147.0,354764697.0,350068247.0,1094499.0,999978.0,226799000000.0,65277000000.0,22764000000.0,25662000000.0,16851000000.0,6181000.0,2164554.0,400576951.0,3112920.0,2877892.0,164452.0,2.0,39500000.0,137.3,132.0,135.1,429813.0,512524.0,0.7375769527566,1867678286.06,115.8,1148955024.09,63580000.0,7900000.0,55680000.0,94188982942.0,47822601240.00001,46366381702.0
866,03/01/2019 12:00:00 AM,2019-03-01,2019,80210000.0,9980000.0,70230000.0,17801626.0,390318897.0,403221955.0,1065841.0,956821.0,271668000000.0,79928000000.0,27977000000.0,31012000000.0,20939000000.0,6194000.0,2692861.0,517020057.0,3494111.0,3222021.0,190018.0,2.0,46000000.0,138.2,134.8,136.6,488046.0,562555.0,0.8087377401566,2428280991.84,116.7,1354156574.85,80210000.0,9980000.0,70230000.0,107229859645.00002,53165179483.0,54064680162.0
867,04/01/2019 12:00:00 AM,2019-04-01,2019,76430000.0,9490000.0,66940000.0,18753542.0,397568767.0,415529108.0,1322588.0,1310228.0,281646000000.0,84394000000.0,30050000000.0,32269000000.0,22075000000.0,5850000.0,2728995.0,532041046.0,3405853.0,3156890.0,177472.0,2.0,51000000.0,139.1,133.6,136.9,480477.0,524215.0,0.7978766061608,2274296148.62,117.2,1344144918.27,76430000.0,9490000.0,66940000.0,104548781572.0,52596204519.99999,51952577052.0
868,05/01/2019 12:00:00 AM,2019-05-01,2019,81350000.0,9980000.0,71370000.0,19574692.0,399731393.0,421135195.0,1049163.0,1023136.0,286269000000.0,87500000000.0,30687000000.0,33645000000.0,23167000000.0,5938000.0,2897825.0,576765031.0,3535458.0,3264618.0,194725.0,2.0,52400000.0,139.4,135.3,137.6,507425.0,576724.0,0.7788102590101,2347935661.8900003,117.3,1397362976.43,81350000.0,9980000.0,71370000.0,109795888398.0,54545009062.0,55250879335.99999
869,06/01/2019 12:00:00 AM,2019-06-01,2019,83840000.0,11050000.0,72790000.0,18948515.0,362071571.0,398790794.0,1075927.0,1023231.0,281345000000.0,87384000000.0,30525000000.0,33858000000.0,23002000000.0,5985000.0,2988187.0,618224369.0,3387252.0,3086515.0,185634.0,2.0,50100000.0,138.9,134.5,137.0,485867.0,533555.0,0.7330748252695,2242323812.09,118.2,1353833324.46,83840000.0,11050000.0,72790000.0,103765796868.0,51162064279.0,52603732589.0
870,07/01/2019 12:00:00 AM,2019-07-01,2019,86960000.0,11670000.0,75280000.0,20296780.0,367912258.0,410355718.0,1314363.0,1264354.0,295744000000.0,94815000000.0,32732000000.0,36666000000.0,25417000000.0,6027000.0,3108797.0,657244637.0,3523575.0,3241361.0,193669.0,2.0,49600000.0,139.7,134.7,137.6,478767.0,552492.0,0.7691966885591,2283098811.0200005,118.6,1372525561.98,86960000.0,11670000.0,75280000.0,102441390634.0,52220787968.0,50220602666.0
871,08/01/2019 12:00:00 AM,2019-08-01,2019,83780000.0,11070000.0,72720000.0,20579850.0,383164093.0,409121767.0,,,286857000000.0,90787000000.0,31380000000.0,35215000000.0,24192000000.0,5999000.0,3056574.0,626644744.0,3566282.0,3291356.0,207037.0,2.0,54300000.0,141.2,135.3,138.8,485797.0,549757.0,0.7754393251208,2259535654.65,120.0,1410974294.62,83780000.0,11070000.0,72720000.0,105102970454.0,53101214084.0,52001756370.0
872,09/01/2019 12:00:00 AM,2019-09-01,2019,72590000.0,8610000.0,63980000.0,18403349.0,395175708.0,409946874.0,1061483.0,992542.0,271986000000.0,83642000000.0,29248000000.0,32912000000.0,21482000000.0,5753000.0,2748268.0,528336348.0,3388490.0,3045856.0,184628.0,2.0,49300000.0,137.8,135.1,136.6,482147.0,514257.0,0.8411868157149,2223943365.92,117.0,1304837720.14,72590000.0,8610000.0,63980000.0,101434882134.0,50148716087.0,51286166047.0
